"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"4","4","Universal Solvent","aer","Near Mint","German","","","2023-10-01 10:02:06.313000","178","False","False","0.02"
"1","1","Unleash Shell","bro","Near Mint","German","","","2023-10-01 10:02:06.313000","155","False","False","0.02"
"1","1","Unlicensed Disintegration","kld","Near Mint","German","","","2023-10-01 10:02:06.313000","187","False","False","0.18"
"3","3","Unlikely Aid","iko","Near Mint","German","","","2023-10-01 10:02:06.313000","103","False","False","0.02"
"1","1","Unnatural Growth","mid","Near Mint","German","","","2023-10-25 10:26:22.653000","206","False","False","2.64"
"1","1","Unquenchable Thirst","hou","Near Mint","German","","","2023-10-01 10:02:06.313000","53","False","False","0.02"
"3","3","Unruly Catapult","woe","Near Mint","English","","","2023-10-01 10:02:06.313000","156","False","False","0.04"
"2","2","Unruly Catapult","woe","Near Mint","German","","","2023-10-25 10:26:22.653000","156","False","False","0.12"
"2","2","Unruly Mob","mid","Near Mint","German","","","2023-10-01 10:02:06.313000","40","False","False","0.01"
"1","1","Unseal the Necropolis","mom","Near Mint","English","foil","","2023-10-01 10:02:06.313000","128","False","False","0.05"
"1","1","Unstable Glyphbridge // Sandswirl Wanderglyph","lci","Near Mint","English","","","2024-01-13 22:15:48.990000","41","False","False","0.22"
"1","1","Unstable Obelisk","voc","Near Mint","German","","","2023-10-01 10:02:06.313000","170","False","False","0.02"
"1","1","Unstoppable Ogre","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","169","False","False","0.02"
"1","1","Unstoppable Ogre","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","169","False","False","0.03"
"1","1","Unstoppable Ogre","neo","Near Mint","English","","","2023-10-01 10:02:06.313000","169","False","False","0.03"
"1","1","Up the Beanstalk","woe","Near Mint","English","","","2023-10-01 10:05:48.427000","195","False","False","2.56"
"1","1","Up the Beanstalk","woe","Near Mint","German","","","2023-10-25 10:26:22.653000","195","False","False","2.76"
"1","1","Upheaval","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","270","False","False","0.12"
"1","1","Upriser Renegade","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","324","False","False","0.08"
"1","1","Upriser Renegade","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","324","False","False","0.09"
"1","1","Upriser Renegade","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","170","False","False","0.02"
"1","1","Upriser Renegade","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","170","False","False","0.10"
"1","1","Urabrask the Hidden","ima","Near Mint","English","","","2023-10-01 10:02:06.313000","152","False","False","3.53"
"1","1","Urban Daggertooth","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","181","False","False","0.03"
"1","1","Urborg Lhurgoyf","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","186","False","False","0.85"
"1","1","Urborg Syphon-Mage","dmr","Near Mint","German","","","2023-10-01 10:02:06.313000","106","False","False","0.02"
"1","1","Urge to Feed","voc","Near Mint","German","","","2023-10-01 10:02:06.313000","139","False","False","0.02"
"1","1","Urn of Godfire","mom","Near Mint","German","","","2023-10-01 10:02:06.313000","266","False","False","0.02"
"1","1","Urza, Powerstone Prodigy","bro","Near Mint","German","","","2023-10-01 10:02:06.313000","69","False","False","0.07"
"1","1","Urza's Rebuff","bro","Near Mint","German","","","2023-10-01 10:02:06.313000","71","False","False","0.02"
"1","1","Urza's Ruinous Blast","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","107","False","False","0.43"
"1","1","Urza's Saga","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","380","False","False","41.29"
"1","1","Urza's Saga","mh2","Near Mint","German","foil","","2023-10-01 10:02:06.313000","380","False","False","67.50"
"1","1","Utopia Sprawl","wot","Near Mint","German","","","2023-10-25 10:26:22.653000","63","False","False","0.73"
"1","1","Utter End","lcc","Near Mint","English","","","2023-12-24 22:40:47.713000","292","False","False",""
"1","1","Uurg, Spawn of Turg","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","225","False","False","0.08"
"1","1","Valakut Exploration","znr","Near Mint","German","","","2023-10-01 10:02:06.313000","175","False","False","0.58"
"1","1","Valor of the Worthy","khm","Near Mint","English","","","2023-10-01 10:02:06.313000","37","False","False","0.02"
"1","1","Valorous Stance","vow","Near Mint","German","","","2023-10-01 10:02:06.313000","42","False","False","0.09"
"1","1","Vampire Nighthawk","voc","Near Mint","German","","","2023-10-01 10:02:06.313000","140","False","False","0.05"
"1","1","Vampire of the Dire Moon","m20","Near Mint","German","","","2023-10-01 10:02:06.313000","120","False","False","1.63"
"1","1","Vampire Slayer","vow","Near Mint","German","","","2023-10-01 10:02:06.313000","43","False","False","0.06"
"1","1","Vampire Socialite","mid","Near Mint","German","","","2023-10-01 10:02:06.313000","249","False","False","0.34"
"3","3","Vampire Spawn","afr","Near Mint","German","","","2023-10-01 10:02:06.313000","123","False","False","0.01"
"2","2","Vampire's Kiss","vow","Near Mint","German","","","2023-10-01 10:02:06.313000","136","False","False","0.09"
"1","1","Vampiric Dragon","voc","Near Mint","German","","","2023-10-01 10:02:06.313000","158","False","False","0.10"
"1","1","Vampiric Rites","wot","Near Mint","German","","","2023-10-25 10:26:22.653000","37","False","False","0.08"
"1","1","Vandalblast","voc","Near Mint","German","","","2023-10-01 10:02:06.313000","152","False","False","1.00"
"1","1","Vanguard of the Rose","lci","Near Mint","English","","","2024-01-13 22:15:48.990000","42","False","False","0.04"
"1","1","Vanquish the Weak","xln","Near Mint","German","","","2023-10-01 10:02:06.313000","127","False","False","0.02"
"1","1","Vanquisher's Axe","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","240","False","False","0.04"
"1","1","Vanquisher's Axe","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","240","False","False","0.02"
"1","1","Vanquisher's Axe","dmu","Near Mint","German","foil","","2023-10-01 10:02:06.313000","240","False","False","0.05"
"1","1","Vanquisher's Banner","lcc","Near Mint","English","","","2023-12-24 22:14:40.263000","316","False","False",""
"3","3","Vantress Gargoyle","eld","Near Mint","German","","","2023-10-01 10:02:06.313000","71","False","False","0.30"
"1","1","Varragoth, Bloodsky Sire","khm","Near Mint","German","","","2023-10-01 10:02:06.313000","115","False","False","2.13"
"1","1","Vault of the Archangel","lcc","Near Mint","English","","","2023-12-24 22:40:47.713000","367","False","False",""
"1","1","Vectis Gloves","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","241","False","False","0.09"
"1","1","Vedalken Dismisser","rav","Near Mint","English","","","2023-10-01 10:02:06.313000","73","False","False","0.14"
"1","1","Vega, the Watcher","khm","Near Mint","German","","","2023-10-01 10:02:06.313000","233","False","False","0.18"
"2","2","Vega, the Watcher","khm","Near Mint","German","","","2023-10-01 10:02:06.313000","233","False","False","0.04"
"1","1","Vengeful Reaper","khm","Near Mint","German","","","2023-10-01 10:02:06.313000","116","False","False","0.12"
"1","1","Vengeful Strangler // Strangling Grasp","mid","Near Mint","German","","","2023-10-01 10:02:06.313000","126","False","False","0.25"
"4","4","Verdant Automaton","aer","Near Mint","German","","","2023-10-01 10:02:06.313000","180","False","False","0.02"
"1","1","Verdant Catacombs","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","440","False","False","27.33"
"1","1","Verdant Command","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","182","False","False","0.28"
"1","1","Verdant Crescendo","kld","Near Mint","German","","","2023-10-01 10:02:06.313000","273","False","False","0.05"
"2","2","Verdant Outrider","woe","Near Mint","German","","","2023-10-25 10:26:22.653000","196","False","False","0.07"
"1","1","Verdant Sun's Avatar","lcc","Near Mint","English","","","2023-12-24 22:35:19.740000","262","False","False",""
"1","1","Verity Circle","voc","Near Mint","German","","","2023-10-01 10:02:06.313000","116","False","False","0.28"
"1","1","Verity Circle","rna","Near Mint","German","","","2023-10-01 10:02:06.313000","58","False","False","0.14"
"2","2","Vermin Gorger","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","107","False","False","0.02"
"1","1","Verrak, Warped Sengir","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","16","False","False","1.66"
"2","2","Veteran Motorist","kld","Near Mint","German","","","2023-10-01 10:02:06.313000","188","False","False","0.10"
"1","1","Veteran Soldier","clb","Near Mint","German","","","2023-10-01 10:02:06.313000","48","False","False","0.13"
"2","2","Veteran's Powerblade","bro","Near Mint","German","","","2023-10-01 10:02:06.313000","41","False","False","0.02"
"1","1","Viashino Branchrider","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","150","False","False","0.04"
"1","1","Viashino Lashclaw","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","146","False","False","0.03"
"1","1","Vicious Conquistador","xln","Near Mint","German","","","2023-10-01 10:02:06.313000","128","False","False","0.05"
"1","1","Vile Entomber","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","108","False","False","0.15"
"1","1","Vile Manifestation","hou","Near Mint","German","","","2023-10-01 10:02:06.313000","80","False","False","0.07"
"1","1","Vilespawn Spider","vow","Near Mint","German","","","2023-10-01 10:02:06.313000","250","False","False","0.04"
"1","1","Village Rites","sta","Near Mint","German","foil","","2023-10-01 10:02:06.313000","35","False","False","1.60"
"1","1","Village Rites","lcc","Near Mint","English","","","2023-12-24 22:40:47.713000","212","False","False",""
"1","1","Vindictive Vampire","rna","Near Mint","German","","","2023-10-01 10:02:06.313000","90","False","False","0.24"
"1","1","Vineglimmer Snarl","lcc","Near Mint","English","","","2023-12-24 22:38:06.913000","368","False","False",""
"1","1","Vineshaper Mystic","xln","Near Mint","German","","","2023-10-01 10:02:06.313000","214","False","False","0.25"
"1","1","Vineshaper Prodigy","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","187","False","False","0.06"
"1","1","Virtue of Knowledge // Vantress Visions","woe","Near Mint","English","","","2023-10-01 10:05:48.427000","76","False","False","4.53"
"3","3","Virus Beetle","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","128","False","False","0.11"
"1","1","Viscera Seer","cmr","Near Mint","German","","","2023-10-01 10:02:06.313000","158","False","False","0.16"
"1","1","Viscera Seer","lcc","Near Mint","English","","","2023-12-24 22:40:47.713000","213","False","False",""
"1","1","Visions of Dominance","mic","Near Mint","German","","","2023-10-01 10:02:06.313000","37","False","False","0.17"
"1","1","Visions of Ruin","mic","Near Mint","German","","","2023-10-01 10:02:06.313000","36","False","False","0.26"
"1","1","Vito, Thorn of the Dusk Rose","m21","Near Mint","German","foil","","2023-10-01 10:02:06.313000","127","False","False","3.99"
"2","2","Vito's Inquisitor","lci","Near Mint","English","","","2024-01-13 22:15:48.990000","130","False","False","0.08"
"1","1","Vivien's Grizzly","war","Near Mint","German","","","2023-10-01 10:02:06.313000","182","False","False","0.03"
"1","1","Vivisection","mid","Near Mint","German","","","2023-10-01 10:02:06.313000","83","False","False","0.04"
"1","1","Vizier of the True","hou","Near Mint","German","","","2023-10-01 10:02:06.313000","28","False","False","0.02"
"1","1","Vohar, Vodalian Desecrator","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","325","False","False","0.08"
"1","1","Vohar, Vodalian Desecrator","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","325","False","False","0.08"
"1","1","Voice of All","dmr","Near Mint","German","","","2023-10-01 10:02:06.313000","34","False","False","0.04"
"1","1","Voice of Many","khc","Near Mint","German","","","2023-10-01 10:02:06.313000","77","False","False","0.02"
"1","1","Voice of the Woods","khc","Near Mint","German","","","2023-10-01 10:02:06.313000","78","False","False","0.05"
"1","1","Void Mirror","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","242","False","False","0.60"
"1","1","Volatile Arsonist // Dire-Strain Anarchist","vow","Near Mint","German","","","2023-10-01 10:02:06.313000","181","False","False","2.10"
"1","1","Volatile Fault","lci","Near Mint","English","","","2024-01-13 22:15:48.990000","286","False","False","0.27"
"1","1","Volatile Wanderglyph","lci","Near Mint","English","","","2024-01-13 22:15:48.990000","172","False","False","0.21"
"1","1","Voldaren Ambusher","mid","Near Mint","German","","","2023-10-01 10:02:06.313000","166","False","False","0.02"
"1","1","Voldaren Bloodcaster // Bloodbat Summoner","vow","Near Mint","German","","","2023-10-01 10:02:06.313000","137","False","False","0.47"
"1","1","Voldaren Duelist","soi","Near Mint","German","","","2023-10-01 10:02:06.313000","191","False","False","0.02"
"2","2","Voldaren Epicure","vow","Near Mint","German","","","2023-10-01 10:02:06.313000","308","False","False","0.08"
"1","1","Voldaren Estate","lcc","Near Mint","English","","","2023-12-24 22:40:47.713000","369","False","False",""
"1","1","Voltage Surge","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","171","False","False","0.04"
"1","1","Vona, Butcher of Magan","lcc","Near Mint","English","","","2023-12-24 22:40:47.713000","293","False","False",""
"1","1","Voracious Vermin","woe","Near Mint","English","","","2023-10-01 10:05:48.427000","116","False","False","0.07"
"2","2","Voracious Vermin","woe","Near Mint","German","","","2023-10-25 10:26:22.653000","116","False","False","0.11"
"1","1","Vorel of the Hull Clade","lcc","Near Mint","English","","","2023-12-24 22:38:06.913000","294","False","False",""
"2","2","Vorstclaw","m20","Near Mint","German","","","2023-10-01 10:02:06.313000","201","False","False","0.01"
"2","2","Vortex Runner","stx","Near Mint","German","","","2023-10-01 10:02:06.313000","60","False","False","0.02"
"1","1","Vraska, Golgari Queen","grn","Near Mint","German","","","2023-10-01 10:02:06.313000","213","False","False","2.51"
"1","1","Vraska, Relic Seeker","xln","Near Mint","German","","","2023-10-01 10:02:06.313000","232","False","False","1.65"
"1","1","Vraska, Swarm's Eminence","war","Near Mint","German","","","2023-10-01 10:02:06.313000","236","False","False","0.17"
"1","1","Wailing Ghoul","emn","Near Mint","German","","","2023-10-01 10:02:06.313000","112","False","False","0.21"
"1","1","Wakening Sun's Avatar","lcc","Near Mint","English","","","2023-12-24 22:35:19.740000","139","False","False",""
"1","1","Waker of the Wilds","znc","Near Mint","German","","","2023-10-01 10:02:06.313000","86","False","False","0.03"
