Card,Set ID,Set Name,Quantity,Foil
"Gollum, Patient Plotter",LTR,"",1,""
"Gollum's Bite",LTR,"",2,""
"Gorbag of Minas Morgul",LTR,"",1,""
"Grima Wormtongue",LTR,"",1,""
"Grond, the Gatebreaker",LTR,"",2,""
"Haunt of the Dead Marshes",LTR,"",3,""
"Isildur's Fateful Strike",LTR,"",2,""
"Lash of the Balrog",LTR,"",2,""
"Mirkwood Bats",LTR,"",3,""
"Mordor Muster",LTR,"",2,""
"Mordor Trebuchet",LTR,"",1,""
"Morgul-Knife Wound",LTR,"",3,""
"Nasty End",LTR,"",3,""
"Nazgul",LTR,"",1,""
"Oath of the Grey Host",LTR,"",2,""
"One Ring to Rule Them All",LTR,"",1,""
"Orcish Medicine",LTR,"",1,""
"Sam's Desperate Rescue",LTR,"",2,""
"Sauron, the Necromancer",LTR,"",1,""
"Shadow of the Enemy",LTR,"",1,""
"Shelob's Ambush",LTR,"",1,""
"Snarling Warg",LTR,"",4,""
"The Torment of Gollum",LTR,"",3,""
"Troll of Khazad-dum",LTR,"",1,""
"Witch-king of Angmar",LTR,"",1,""
"Battle-Scarred Goblin",LTR,"",4,""
"Book of Mazarbul",LTR,"",1,""
"Breaking of the Fellowship",LTR,"",3,""
"Cast into the Fire",LTR,"",4,""
"Eomer, Marshal of Rohan",LTR,"",2,""
"Erebor Flamesmith",LTR,"",2,""
"Fall of Cair Andros",LTR,"",2,""
"Fear, Fire, Foes!",LTR,"",4,""
"Fiery Inscription",LTR,"",1,""
"Fire of Orthanc",LTR,"",4,""
"Foray of Orcs",LTR,"",2,""
"Gimli's Axe",LTR,"",4,""
"Gimli's Fury",LTR,"",2,""
"Goblin Fireleaper",LTR,"",1,""
"Haradrim Spearmaster",LTR,"",3,""
"Oliphaunt",LTR,"",4,""
"Quarrel's End",LTR,"",3,""
"Rally at the Hornburg",LTR,"",4,""
"Ranger's Firebrand",LTR,"",1,""
"Relentless Rohirrim",LTR,"",2,""
"Rising of the Day",LTR,"",1,""
"Rohirrim Lancer",LTR,"",4,""
"Rush the Room",LTR,"",4,""
"Smite the Deathless",LTR,"",1,""
"Warbeast of Gorgoroth",LTR,"",4,""
"Bag End Porter",LTR,"",4,""
"Brandywine Farmer",LTR,"",1,""
"Celeborn the Wise",LTR,"",2,""
"Chance-Met Elves",LTR,"",4,""
"Dunedain Rangers",LTR,"",2,""
"Elven Farsight",LTR,"",3,""
"Enraged Huorn",LTR,"",3,""
"Entish Restoration",LTR,"",3,""
"Ent's Fury",LTR,"",3,""
"Galadhrim Bow",LTR,"",1,""
"Galadhrim Guide",LTR,"",2,""
"Generous Ent",LTR,"",1,""
"Glorfindel, Dauntless Rescuer",LTR,"",1,""
"Last March of the Ents",LTR,"",1,""
"Legolas, Master Archer",LTR,"",1,""
"Long List of the Ents",LTR,"",2,""
"Lothlorien Lookout",LTR,"",2,""
"Many Partings",LTR,"",1,""
"Mirkwood Spider",LTR,"",1,""
"Mirrormere Guardian",LTR,"",4,""
"Mushroom Watchdogs",LTR,"",3,""
"Peregrin Took",LTR,"",1,""
"Pippin's Bravery",LTR,"",2,""
"Radagast the Brown",LTR,"",1,""
"Revive the Shire",LTR,"",2,""
"Shortcut to Mushrooms",LTR,"",2,""
"Shower of Arrows",LTR,"",4,""
"Stew the Coneys",LTR,"",2,""
"Wose Pathfinder",LTR,"",2,""
"Aragorn, Company Leader",LTR,"",4,""
"Aragorn, the Uniter",LTR,"",1,""
"Arwen, Mortal Queen",LTR,"",1,""
"Arwen Undomiel",LTR,"",2,""
"Butterbur, Bree Innkeeper",LTR,"",2,""
"Denethor, Ruling Steward",LTR,"",1,""
"Doors of Durin",LTR,"",1,""
"Elrond, Master of Healing",LTR,"",1,""
"Flame of Anor",LTR,"",1,""
"Friendly Rivalry",LTR,"",1,""
"Frodo Baggins",LTR,"",2,""
"Galadriel of Lothlorien",LTR,"",1,""
"Gandalf the Grey",LTR,"",1,""
"Gimli, Mournful Avenger",LTR,"",1,""
"King of the Oathbreakers",LTR,"",1,""
"Legolas, Counter of Kills",LTR,"",2,""
"Lotho, Corrupt Shirriff",LTR,"",1,""
"Merry, Esquire of Rohan",LTR,"",1,""
"The Mouth of Sauron",LTR,"",1,""
"Old Man Willow",LTR,"",1,""
"Pippin, Guard of the Citadel",LTR,"",2,""
"Prince Imrahil the Fair",LTR,"",2,""
"Rise of the Witch-king",LTR,"",1,""
"Saruman of Many Colors",LTR,"",1,""
"Sauron's Ransom",LTR,"",1,""
"Shadow Summoning",LTR,"",2,""
"Shadowfax, Lord of Horses",LTR,"",1,""
"Smeagol, Helpful Guide",LTR,"",2,""
"Strider, Ranger of the North",LTR,"",1,""
"Theoden, King of Rohan",LTR,"",2,""
"Ugluk of the White Hand",LTR,"",1,""
"Barrow-Blade",LTR,"",1,""
"Ent-Draught Basin",LTR,"",1,""
"Glamdring",LTR,"",1,""
"Horn of Gondor",LTR,"",2,""
"Inherited Envelope",LTR,"",4,""
"Lembas",LTR,"",2,""
"Mirror of Galadriel",LTR,"",1,""
"Palantir of Orthanc",LTR,"",2,""
"Phial of Galadriel",LTR,"",1,""
"Shire Scarecrow",LTR,"",2,""
"Great Hall of the Citadel",LTR,"",4,""
"The Grey Havens",LTR,"",2,""
"Minas Tirith",LTR,"",2,""
"Mines of Moria",LTR,"",1,""
"Mount Doom",LTR,"",1,""
"Rivendell",LTR,"",1,""
"Shire Terrace",LTR,"",3,""
"Saradoc, Master of Buckland",LTR,"",4,""
"Elvish Mariner",LTR,"",4,""
"Ringwraiths",LTR,"",4,""
"Assault on Osgiliath",LTR,"",4,""
"Elanor Gardner",LTR,"",4,""
"Plains",LTR,"",1,""
"Plains",LTR,"",1,""
"Island",LTR,"",1,""
"Island",LTR,"",1,""
"Swamp",LTR,"",1,""
"Swamp",LTR,"",1,""
"Mountain",LTR,"",1,""
"Mountain",LTR,"",1,""
"Forest",LTR,"",1,""
"Forest",LTR,"",1,""
"Archon of the Wild Rose",WOE,"",2,""
"Archon's Glory",WOE,"",4,""
"Armory Mice",WOE,"",4,""
"Besotted Knight",WOE,"",4,""
"Break the Spell",WOE,"",4,""
"Charmed Clothier",WOE,"",4,""
"Cheeky House-Mouse",WOE,"",4,""
"Cooped Up",WOE,"",4,""
"Cursed Courtier",WOE,"",4,""
"Discerning Financier",WOE,"",4,""
"Dutiful Griffin",WOE,"",4,""
"Eerie Interference",WOE,"",4,""
"Expel the Interlopers",WOE,"",3,""
"Frostbridge Guard",WOE,"",4,""
"Gallant Pie-Wielder",WOE,"",4,""
"Glass Casket",WOE,"",4,""
"Hopeful Vigil",WOE,"",4,""
"Kellan's Lightblades",WOE,"",4,""
"Knight of Doves",WOE,"",4,""
"Moment of Valor",WOE,"",4,""
"Moonshaker Cavalry",WOE,"",4,""
"Plunge into Winter",WOE,"",4,""
"The Princess Takes Flight",WOE,"",4,""
"Protective Parents",WOE,"",4,""
"Regal Bunnicorn",WOE,"",4,""
"Return Triumphant",WOE,"",4,""
"Rimefur Reindeer",WOE,"",4,""
"Savior of the Sleeping",WOE,"",4,""
"Slumbering Keepguard",WOE,"",4,""
"Solitary Sanctuary",WOE,"",4,""
"Spellbook Vendor",WOE,"",3,""
"Stockpiling Celebrant",WOE,"",4,""
"Stroke of Midnight",WOE,"",4,""
"A Tale for the Ages",WOE,"",4,""
"Three Blind Mice",WOE,"",1,""
"Tuinvale Guide",WOE,"",4,""
"Unassuming Sage",WOE,"",4,""
"Virtue of Loyalty",WOE,"",4,""
"Werefox Bodyguard",WOE,"",3,""
"Aquatic Alchemist",WOE,"",4,""
"Archive Dragon",WOE,"",4,""
"Asinine Antics",WOE,"",3,""
"Beluna's Gatekeeper",WOE,"",4,""
"Bitter Chill",WOE,"",4,""
"Chancellor of Tales",WOE,"",4,""
"Diminisher Witch",WOE,"",4,""
"Disdainful Stroke",WOE,"",4,""
"Extraordinary Journey",WOE,"",3,""
"Farsight Ritual",WOE,"",3,""
"Freeze in Place",WOE,"",4,""
"Gadwick's First Duel",WOE,"",4,""
"Galvanic Giant",WOE,"",4,""
"Horned Loch-Whale",WOE,"",3,""
"Ice Out",WOE,"",4,""
"Icewrought Sentry",WOE,"",4,""
"Ingenious Prodigy",WOE,"",2,""
"Into the Fae Court",WOE,"",4,""
"Johann's Stopgap",WOE,"",4,""
"Living Lectern",WOE,"",4,""
"Merfolk Coralsmith",WOE,"",4,""
"Misleading Motes",WOE,"",4,""
"Mocking Sprite",WOE,"",4,""
"Obyra's Attendants",WOE,"",4,""
"Picklock Prankster",WOE,"",4,""
"Quick Study",WOE,"",4,""
"Sleep-Cursed Faerie",WOE,"",2,""
"Sleight of Hand",WOE,"",4,""
"Snaremaster Sprite",WOE,"",4,""
"Spell Stutter",WOE,"",4,""
"Splashy Spellcaster",WOE,"",4,""
"Stormkeld Prowler",WOE,"",4,""
"Succumb to the Cold",WOE,"",4,""
"Talion's Messenger",WOE,"",2,""
"Tenacious Tomeseeker",WOE,"",4,""
"Vantress Transmuter",WOE,"",4,""
"Virtue of Knowledge",WOE,"",1,""
"Water Wings",WOE,"",4,""
"Ashiok, Wicked Manipulator",WOE,"",3,""
"Ashiok's Reaper",WOE,"",4,""
"Back for Seconds",WOE,"",4,""
"Barrow Naughty",WOE,"",4,""
"Beseech the Mirror",WOE,"",4,""
"Candy Grapple",WOE,"",4,""
"Conceited Witch",WOE,"",4,""
"Dream Spoilers",WOE,"",4,""
"Ego Drain",WOE,"",4,""
"The End",WOE,"",3,""
"Eriette's Whisper",WOE,"",4,""
"Faerie Dreamthief",WOE,"",4,""
"Faerie Fencing",WOE,"",4,""
"Feed the Cauldron",WOE,"",4,""
"Fell Horseman",WOE,"",4,""
"Gumdrop Poisoner",WOE,"",2,""
"High Fae Negotiator",WOE,"",4,""
"Hopeless Nightmare",WOE,"",4,""
"Lich-Knights' Conquest",WOE,"",3,""
"Lord Skitter, Sewer King",WOE,"",1,""
"Lord Skitter's Blessing",WOE,"",4,""
"Lord Skitter's Butcher",WOE,"",4,""
"Mintstrosity",WOE,"",4,""
"Not Dead After All",WOE,"",4,""
"Rankle's Prank",WOE,"",4,""
"Rat Out",WOE,"",4,""
"Rowan's Grim Search",WOE,"",4,""
"Scream Puff",WOE,"",4,""
"Shatter the Oath",WOE,"",4,""
"Specter of Mortality",WOE,"",4,""
"Spiteful Hexmage",WOE,"",4,""
"Stingblade Assassin",WOE,"",4,""
"Sugar Rush",WOE,"",4,""
"Sweettooth Witch",WOE,"",4,""
"Taken by Nightmares",WOE,"",4,""
"Tangled Colony",WOE,"",2,""
"Twisted Sewer-Witch",WOE,"",4,""
"Virtue of Persistence",WOE,"",4,""
"Voracious Vermin",WOE,"",4,""
"Warehouse Tabby",WOE,"",4,""
"Wicked Visitor",WOE,"",4,""
"The Witch's Vanity",WOE,"",4,""
"Belligerent of the Ball",WOE,"",4,""
"Bellowing Bruiser",WOE,"",4,""
"Bespoke Battlegarb",WOE,"",4,""
"Boundary Lands Ranger",WOE,"",4,""
"Charming Scoundrel",WOE,"",3,""
"Cut In",WOE,"",4,""
"Edgewall Pack",WOE,"",4,""
"Embereth Veteran",WOE,"",4,""
"Flick a Coin",WOE,"",4,""
"Food Fight",WOE,"",2,""
"Frantic Firebolt",WOE,"",4,""
"Gnawing Crescendo",WOE,"",4,""
"Goddric, Cloaked Reveler",WOE,"",2,""
"Grabby Giant",WOE,"",4,""
"Grand Ball Guest",WOE,"",4,""
"Harried Spearguard",WOE,"",4,""
"Hearth Elemental",WOE,"",4,""
"Imodane, the Pyrohammer",WOE,"",1,""
"Kindled Heroism",WOE,"",4,""
"Korvold and the Noble Thief",WOE,"",4,""
"Merry Bards",WOE,"",4,""
"Minecart Daredevil",WOE,"",4,""
"Monstrous Rage",WOE,"",4,""
"Raging Battle Mouse",WOE,"",3,""
"Ratcatcher Trainee",WOE,"",4,""
"Realm-Scorcher Hellkite",WOE,"",2,""
"Redcap Gutter-Dweller",WOE,"",4,""
"Redcap Thief",WOE,"",4,""
"Rotisserie Elemental",WOE,"",4,""
"Skewer Slinger",WOE,"",4,""
"Song of Totentanz",WOE,"",3,""
"Stonesplitter Bolt",WOE,"",4,""
"Tattered Ratter",WOE,"",4,""
"Torch the Tower",WOE,"",4,""
"Twisted Fealty",WOE,"",4,""
"Two-Headed Hunter",WOE,"",4,""
"Unruly Catapult",WOE,"",4,""
"Virtue of Courage",WOE,"",3,""
"Witch's Mark",WOE,"",4,""
"Witchstalker Frenzy",WOE,"",4,""
"Agatha's Champion",WOE,"",4,""
"Beanstalk Wurm",WOE,"",4,""
"Bestial Bloodline",WOE,"",4,""
"Blossoming Tortoise",WOE,"",2,""
"Bramble Familiar",WOE,"",4,""
"Brave the Wilds",WOE,"",4,""
"Commune with Nature",WOE,"",4,""
"Curse of the Werefox",WOE,"",4,""
"Elvish Archivist",WOE,"",3,""
"Ferocious Werefox",WOE,"",4,""
"Graceful Takedown",WOE,"",4,""
"Gruff Triplets",WOE,"",1,""
"Hamlet Glutton",WOE,"",4,""
"Hollow Scavenger",WOE,"",4,""
"Howling Galefang",WOE,"",4,""
"The Huntsman's Redemption",WOE,"",2,""
"Leaping Ambush",WOE,"",4,""
"Night of the Sweets' Revenge",WOE,"",4,""
"Redtooth Genealogist",WOE,"",4,""
"Redtooth Vanguard",WOE,"",4,""
"Return from the Wilds",WOE,"",4,""
"Rootrider Faun",WOE,"",4,""
"Royal Treatment",WOE,"",4,""
"Sentinel of Lost Lore",WOE,"",4,""
"Skybeast Tracker",WOE,"",4,""
"Spider Food",WOE,"",4,""
"Stormkeld Vanguard",WOE,"",4,""
"Tanglespan Lookout",WOE,"",4,""
"Territorial Witchstalker",WOE,"",4,""
"Thunderous Debut",WOE,"",3,""
"Titanic Growth",WOE,"",4,""
"Toadstool Admirer",WOE,"",4,""
"Tough Cookie",WOE,"",4,""
"Troublemaker Ouphe",WOE,"",4,""
"Up the Beanstalk",WOE,"",4,""
"Verdant Outrider",WOE,"",4,""
"Virtue of Strength",WOE,"",1,""
"Welcome to Sweettooth",WOE,"",4,""
"Agatha of the Vile Cauldron",WOE,"",1,""
"The Apprentice's Folly",WOE,"",1,""
"Ash, Party Crasher",WOE,"",4,""
"Eriette of the Charmed Apple",WOE,"",3,""
"Faunsbane Troll",WOE,"",3,""
"The Goose Mother",WOE,"",2,""
"Greta, Sweettooth Scourge",WOE,"",4,""
"Hylda of the Icy Crown",WOE,"",3,""
"Johann, Apprentice Sorcerer",WOE,"",4,""
"Likeness Looter",WOE,"",1,""
"Neva, Stalked by Nightmares",WOE,"",4,""
"Obyra, Dreaming Duelist",WOE,"",4,""
"Ruby, Daring Tracker",WOE,"",4,""
"Sharae of Numbing Depths",WOE,"",4,""
"Syr Armont, the Redeemer",WOE,"",4,""
"Talion, the Kindly Lord",WOE,"",1,""
"Totentanz, Swarm Piper",WOE,"",4,""
"Troyan, Gutsy Explorer",WOE,"",4,""
"Will, Scion of Peace",WOE,"",2,""
"Yenna, Redtooth Regent",WOE,"",4,""
"Beluna Grandsquall",WOE,"",1,""
"Callous Sell-Sword",WOE,"",4,""
"Cruel Somnophage",WOE,"",4,""
"Decadent Dragon",WOE,"",2,""
"Devouring Sugarmaw",WOE,"",4,""
"Elusive Otter",WOE,"",3,""
"Frolicking Familiar",WOE,"",4,""
"Gingerbread Hunter",WOE,"",4,""
"Heartflame Duelist",WOE,"",4,""
"Imodane's Recruiter",WOE,"",4,""
"Kellan, the Fae-Blooded",WOE,"",1,""
"Mosswood Dreadknight",WOE,"",2,""
"Picnic Ruiner",WOE,"",4,""
"Pollen-Shield Hare",WOE,"",3,""
"Questing Druid",WOE,"",4,""
"Scalding Viper",WOE,"",3,""
"Shrouded Shepherd",WOE,"",4,""
"Spellscorn Coven",WOE,"",4,""
"Tempest Hart",WOE,"",4,""
"Threadbind Clique",WOE,"",4,""
"Twining Twins",WOE,"",3,""
"Woodland Acolyte",WOE,"",4,""
"Agatha's Soul Cauldron",WOE,"",4,""
"Candy Trail",WOE,"",4,""
"Collector's Vault",WOE,"",4,""
"Eriette's Tempting Apple",WOE,"",4,""
"Gingerbrute",WOE,"",4,""
"Hylda's Crown of Winter",WOE,"",3,""
"The Irencrag",WOE,"",3,""
"Prophetic Prism",WOE,"",4,""
"Scarecrow Guide",WOE,"",4,""
"Soul-Guide Lantern",WOE,"",4,""
"Syr Ginger, the Meal Ender",WOE,"",4,""
"Three Bowls of Porridge",WOE,"",4,""
"Crystal Grotto",WOE,"",4,""
"Edgewall Inn",WOE,"",4,""
"Evolving Wilds",WOE,"",4,""
"Restless Bivouac",WOE,"",4,""
"Restless Cottage",WOE,"",1,""
"Restless Fortress",WOE,"",4,""
"Restless Spire",WOE,"",3,""
"Restless Vinestalk",WOE,"",2,""
"Food Coma",WOE,"",4,""
"Lady of Laughter",WOE,"",4,""
"Pests of Honor",WOE,"",4,""
"Faerie Slumber Party",WOE,"",4,""
"Rowdy Research",WOE,"",4,""
"Storyteller Pixie",WOE,"",4,""
"Experimental Confectioner",WOE,"",4,""
"Malevolent Witchkite",WOE,"",4,""
"Old Flitterfang",WOE,"",4,""
"Become Brutes",WOE,"",4,""
"Charging Hooligan",WOE,"",4,""
"Ogre Chitterlord",WOE,"",4,""
"Intrepid Trufflesnout",WOE,"",4,""
"Provisions Merchant",WOE,"",4,""
"Wildwood Mentor",WOE,"",4,""
"Plains",WOE,"",1,""
"Plains",WOE,"",1,""
"Island",WOE,"",1,""
"Island",WOE,"",1,""
"Swamp",WOE,"",1,""
"Swamp",WOE,"",1,""
"Mountain",WOE,"",1,""
"Mountain",WOE,"",1,""
"Forest",WOE,"",1,""
"Forest",WOE,"",1,""
"Blind Obedience",WOT,"",2,""
"Grasp of Fate",WOT,"",4,""
"Greater Auramancy",WOT,"",3,""
"Griffin Aerie",WOT,"",4,""
"Intangible Virtue",WOT,"",4,""
"Karmic Justice",WOT,"",1,""
"Knightly Valor",WOT,"",4,""
"Land Tax",WOT,"",1,""
"Leyline of Sanctity",WOT,"",1,""
"Phyrexian Unlife",WOT,"",1,""
"Rest in Peace",WOT,"",2,""
"Smothering Tithe",WOT,"",1,""
"As Foretold",WOT,"",1,""
"Compulsion",WOT,"",4,""
"Curiosity",WOT,"",4,""
"Forced Fruition",WOT,"",4,""
"Fraying Sanity",WOT,"",1,""
"Hatching Plans",WOT,"",4,""
"Leyline of Anticipation",WOT,"",1,""
"Rhystic Study",WOT,"",1,""
"Bitterblossom",WOT,"",1,""
"Dark Tutelage",WOT,"",4,""
"Grave Pact",WOT,"",3,""
"Leyline of the Void",WOT,"",1,""
"Oppression",WOT,"",3,""
"Polluted Bonds",WOT,"",1,""
"Stab Wound",WOT,"",4,""
"Vampiric Rites",WOT,"",4,""
"Dragon Mantle",WOT,"",4,""
"Fiery Emancipation",WOT,"",1,""
"Impact Tremors",WOT,"",4,""
"Leyline of Lightning",WOT,"",1,""
"Mana Flare",WOT,"",2,""
"Raid Bombardment",WOT,"",4,""
"Shared Animosity",WOT,"",1,""
"Defense of the Heart",WOT,"",1,""
"Garruk's Uprising",WOT,"",4,""
"Ground Seal",WOT,"",4,""
"Hardened Scales",WOT,"",1,""
"Leyline of Abundance",WOT,"",1,""
"Nature's Will",WOT,"",2,""
"Primal Vigor",WOT,"",1,""
"Prismatic Omen",WOT,"",1,""
"Season of Growth",WOT,"",1,""
"Unnatural Growth",WOT,"",1,""
"Utopia Sprawl",WOT,"",4,""
"Paths of Tuinvale",Y24_WOE,"",1,""
"Talion's Throneguard",Y24_WOE,"",1,""
"A Golden Opportunity",Y24_WOE,"",1,""
"Accident-Prone Apprentice",Y24_WOE,"",1,""
"First Little Pig",Y24_WOE,"",1,""
"Porcine Portent",Y24_WOE,"",1,""
"Steady Tortoise",Y24_WOE,"",1,""
"Third Little Pig",Y24_WOE,"",1,""
"Acrobatic Leap",LCI,"",4,""
"Adaptive Gemguard",LCI,"",4,""
"Attentive Sunscribe",LCI,"",4,""
"Bat Colony",LCI,"",4,""
"Clay-Fired Bricks",LCI,"",4,""
"Cosmium Blast",LCI,"",4,""
"Dauntless Dismantler",LCI,"",4,""
"Deconstruction Hammer",LCI,"",4,""
"Dusk Rose Reliquary",LCI,"",4,""
"Envoy of Okinec Ahau",LCI,"",4,""
"Fabrication Foundry",LCI,"",2,""
"Family Reunion",LCI,"",4,""
"Get Lost",LCI,"",3,""
"Glorifier of Suffering",LCI,"",4,""
"Guardian of the Great Door",LCI,"",4,""
"Helping Hand",LCI,"",4,""
"Ironpaw Aspirant",LCI,"",4,""
"Kinjalli's Dawnrunner",LCI,"",4,""
"Kutzil's Flanker",LCI,"",1,""
"Malamet War Scribe",LCI,"",4,""
"Market Gnome",LCI,"",4,""
"Might of the Ancestors",LCI,"",4,""
"Miner's Guidewing",LCI,"",4,""
"Mischievous Pup",LCI,"",4,""
"Ojer Taq, Deepest Foundation",LCI,"",1,""
"Oltec Archaeologists",LCI,"",4,""
"Oltec Cloud Guard",LCI,"",4,""
"Oteclan Landmark",LCI,"",4,""
"Petrify",LCI,"",4,""
"Quicksand Whirlpool",LCI,"",4,""
"Resplendent Angel",LCI,"",3,""
"Ruin-Lurker Bat",LCI,"",4,""
"Sanguine Evangelist",LCI,"",1,""
"Soaring Sandwing",LCI,"",4,""
"Spring-Loaded Sawblades",LCI,"",4,""
"Thousand Moons Crackshot",LCI,"",4,""
"Thousand Moons Infantry",LCI,"",4,""
"Tinker's Tote",LCI,"",4,""
"Unstable Glyphbridge",LCI,"",2,""
"Vanguard of the Rose",LCI,"",4,""
"Warden of the Inner Sky",LCI,"",2,""
"Akal Pakal, First Among Equals",LCI,"",1,""
"Ancestral Reminiscence",LCI,"",4,""
"Brackish Blunder",LCI,"",4,""
"Braided Net",LCI,"",3,""
"Chart a Course",LCI,"",4,""
"Cogwork Wrestler",LCI,"",4,""
"Confounding Riddle",LCI,"",4,""
"Council of Echoes",LCI,"",4,""
"Didact Echo",LCI,"",4,""
"Eaten by Piranhas",LCI,"",4,""
"The Enigma Jewel",LCI,"",2,""
"The Everflowing Well",LCI,"",2,""
"Frilled Cave-Wurm",LCI,"",4,""
"Hermitic Nautilus",LCI,"",4,""
"Hurl into History",LCI,"",4,""
"Inverted Iceberg",LCI,"",4,""
"Lodestone Needle",LCI,"",4,""
"Malcolm, Alluring Scoundrel",LCI,"",1,""
"Marauding Brinefang",LCI,"",4,""
"Merfolk Cave-Diver",LCI,"",4,""
"Oaken Siren",LCI,"",4,""
"Ojer Pakpatiq, Deepest Epoch",LCI,"",2,""
"Orazca Puzzle-Door",LCI,"",4,""
"Out of Air",LCI,"",4,""
"Pirate Hat",LCI,"",4,""
"Relic's Roar",LCI,"",4,""
"River Herald Scout",LCI,"",4,""
"Sage of Days",LCI,"",4,""
"Self-Reflection",LCI,"",4,""
"Shipwreck Sentry",LCI,"",4,""
"Sinuous Benthisaur",LCI,"",4,""
"Song of Stupefaction",LCI,"",4,""
"Spyglass Siren",LCI,"",4,""
"Staunch Crewmate",LCI,"",4,""
"Tishana's Tidebinder",LCI,"",1,""
"Unlucky Drop",LCI,"",4,""
"Waterlogged Hulk",LCI,"",4,""
"Waterwind Scout",LCI,"",4,""
"Waylaying Pirates",LCI,"",4,""
"Zoetic Glyph",LCI,"",4,""
"Aclazotz, Deepest Betrayal",LCI,"",3,""
"Another Chance",LCI,"",4,""
"Bitter Triumph",LCI,"",3,""
"Bloodthorn Flail",LCI,"",2,""
"Bringer of the Last Gift",LCI,"",4,""
"Broodrage Mycoid",LCI,"",4,""
"Canonized in Blood",LCI,"",4,""
"Chupacabra Echo",LCI,"",3,""
"Corpses of the Lost",LCI,"",2,""
"Dead Weight",LCI,"",4,""
"Deathcap Marionette",LCI,"",4,""
"Deep Goblin Skulltaker",LCI,"",4,""
"Deep-Cavern Bat",LCI,"",4,""
"Echo of Dusk",LCI,"",4,""
"Fanatical Offering",LCI,"",4,""
"Gargantuan Leech",LCI,"",4,""
"Grasping Shadows",LCI,"",4,""
"Greedy Freebooter",LCI,"",4,""
"Join the Dead",LCI,"",4,""
"Malicious Eclipse",LCI,"",2,""
"Mephitic Draught",LCI,"",4,""
"Preacher of the Schism",LCI,"",4,""
"Primordial Gnawer",LCI,"",4,""
"Queen's Bay Paladin",LCI,"",1,""
"Rampaging Spiketail",LCI,"",4,""
"Ray of Ruin",LCI,"",4,""
"Screaming Phantom",LCI,"",4,""
"Skullcap Snail",LCI,"",4,""
"Soulcoil Viper",LCI,"",2,""
"Stalactite Stalker",LCI,"",1,""
"Starving Revenant",LCI,"",1,""
"Stinging Cave Crawler",LCI,"",2,""
"Synapse Necromage",LCI,"",2,""
"Tarrian's Journal",LCI,"",4,""
"Terror Tide",LCI,"",1,""
"Tithing Blade",LCI,"",4,""
"Visage of Dread",LCI,"",1,""
"Vito's Inquisitor",LCI,"",2,""
"Abrade",LCI,"",4,""
"Ancestors' Aid",LCI,"",4,""
"Belligerent Yearling",LCI,"",4,""
"Bonehoard Dracosaur",LCI,"",2,""
"Brazen Blademaster",LCI,"",4,""
"Breeches, Eager Pillager",LCI,"",3,""
"Burning Sun Cavalry",LCI,"",4,""
"Calamitous Cave-In",LCI,"",2,""
"Child of the Volcano",LCI,"",4,""
"Curator of Sun's Creation",LCI,"",2,""
"Daring Discovery",LCI,"",4,""
"Diamond Pick-Axe",LCI,"",4,""
"Dinotomaton",LCI,"",4,""
"Dire Flail",LCI,"",2,""
"Dowsing Device",LCI,"",2,""
"Dreadmaw's Ire",LCI,"",4,""
"Enterprising Scallywag",LCI,"",3,""
"Etali's Favor",LCI,"",3,""
"Geological Appraiser",LCI,"",1,""
"Goblin Tomb Raider",LCI,"",3,""
"Hit the Mother Lode",LCI,"",1,""
"Hotfoot Gnome",LCI,"",3,""
"Idol of the Deep King",LCI,"",4,""
"Magmatic Galleon",LCI,"",1,""
"Ojer Axonil, Deepest Might",LCI,"",4,""
"Panicked Altisaur",LCI,"",4,""
"Plundering Pirate",LCI,"",4,""
"Poetic Ingenuity",LCI,"",3,""
"Rampaging Ceratops",LCI,"",4,""
"Rumbling Rockslide",LCI,"",4,""
"Saheeli's Lattice",LCI,"",4,""
"Scytheclaw Raptor",LCI,"",2,""
"Seismic Monstrosaur",LCI,"",4,""
"Sunfire Torch",LCI,"",4,""
"Sunshot Militia",LCI,"",4,""
"Tectonic Hazard",LCI,"",4,""
"Triumphant Chomp",LCI,"",4,""
"Trumpeting Carnosaur",LCI,"",1,""
"Volatile Wanderglyph",LCI,"",4,""
"Zoyowa's Justice",LCI,"",3,""
"Armored Kincaller",LCI,"",4,""
"Basking Capybara",LCI,"",4,""
"Cavern Stomper",LCI,"",4,""
"Cenote Scout",LCI,"",4,""
"Coati Scavenger",LCI,"",4,""
"Colossadactyl",LCI,"",4,""
"Disturbed Slumber",LCI,"",4,""
"Earthshaker Dreadmaw",LCI,"",4,""
"Explorer's Cache",LCI,"",1,""
"Glowcap Lantern",LCI,"",3,""
"Huatli, Poet of Unity",LCI,"",4,""
"Huatli's Final Strike",LCI,"",4,""
"Hulking Raptor",LCI,"",4,""
"In the Presence of Ages",LCI,"",4,""
"Intrepid Paleontologist",LCI,"",1,""
"Ixalli's Lorekeeper",LCI,"",4,""
"Jade Seedstones",LCI,"",3,""
"Jadelight Spelunker",LCI,"",1,""
"Kaslem's Stonetree",LCI,"",3,""
"Malamet Battle Glyph",LCI,"",2,""
"Malamet Brawler",LCI,"",4,""
"Malamet Scythe",LCI,"",4,""
"Malamet Veteran",LCI,"",4,""
"Mineshaft Spider",LCI,"",4,""
"Nurturing Bristleback",LCI,"",4,""
"Ojer Kaslem, Deepest Growth",LCI,"",1,""
"Over the Edge",LCI,"",4,""
"Pathfinding Axejaw",LCI,"",4,""
